folder,file,duration,rms,zcr,clipping_ratio,speech_len,silence_len,speech_ratio,num_segments,mean_segment_len
대출 사기형,77.mp3,199.3898125,0.08301453,0.13034170754092442,0.0,170.448,28.941812499999997,0.8548480880887533,28,6.087428571428572
대출 사기형,78.mp3,726.204125,0.07865696,0.08764160027154755,0.0,634.846125,91.35799999999995,0.8741979054442854,144,4.408653645833334
대출 사기형,79.mp3,1576.7510625,0.11984554,0.11173900305878862,0.0,1144.64,432.1110624999999,0.7259484564323864,352,3.251818181818182
대출 사기형,8.mp3,103.6539375,0.025950478,0.10953067732445988,0.0,78.132,25.521937499999993,0.7537774433315667,27,2.893777777777778
대출 사기형,80.mp3,150.326,0.044729352,0.1060569116844934,0.0,143.08,7.245999999999981,0.951798092146402,22,6.503636363636364
대출 사기형,81.mp3,153.158875,0.15156175,0.0960020914390537,0.0,124.704,28.454875,0.8142133454558216,24,5.196
대출 사기형,82.mp3,468.16075,0.098872095,0.15618862694151117,0.0,400.156,68.00475,0.8547405992492964,105,3.811009523809524
대출 사기형,83.mp3,192.5166875,0.027738223,0.14487500259680905,0.0,130.184,62.33268749999999,0.6762218989457732,54,2.410814814814815
대출 사기형,84.mp3,494.6083125,0.065610744,0.09241192552322572,0.0,429.476,65.13231250000001,0.8683153702557314,95,4.5208
대출 사기형,85.mp3,49.240875,0.026704902,0.10281159894818064,0.0,42.862875,6.378,0.8704734633574241,11,3.8966250000000002
대출 사기형,86.mp3,32.9665625,0.016962273,0.12764836930164888,0.0,26.36,6.606562500000003,0.7995980775975656,10,2.636
대출 사기형,87.mp3,40.2025,0.015888566,0.14685728669451073,0.0,39.4645,0.7379999999999995,0.9816429326534419,1,39.4645
대출 사기형,88.mp3,22.7788125,0.017951014,0.10670591204353932,0.0,20.9488125,1.8300000000000018,0.9196621860775226,2,10.47440625
대출 사기형,89.mp3,56.2155625,0.03929859,0.14218572140011382,0.0,55.28,0.9355624999999961,0.9833575889238857,4,13.82
대출 사기형,9.mp3,66.951875,0.15538876,0.08097793426003344,3.7340253727024075e-06,55.864,11.087875000000004,0.8343903736825892,18,3.1035555555555554
대출 사기형,90.mp3,93.9711875,0.02309638,0.10169300758639768,0.0,85.356,8.615187500000005,0.908320968062684,13,6.565846153846153
대출 사기형,91.mp3,115.9140625,0.14043024,0.1134734357749103,0.0,106.552,9.362062499999993,0.91923272898834,18,5.919555555555556
대출 사기형,92.mp3,163.2363125,0.07209663,0.08322936700681105,0.0,145.4263125,17.810000000000002,0.8908943743751869,37,3.9304408783783784
대출 사기형,93.mp3,41.5405,0.056012843,0.07570389181581987,0.0,39.1825,2.358000000000004,0.9432361189682357,6,6.5304166666666665
대출 사기형,94.mp3,128.3135,0.04275537,0.11385026204021197,0.0,102.552,25.761499999999998,0.7992300108718101,42,2.4417142857142857
대출 사기형,95.mp3,233.59275,0.13186508,0.13489732716181507,8.561909562689767e-06,105.256,128.33675,0.45059617646523703,70,1.5036571428571428
대출 사기형,96.mp3,58.7233125,0.16257603,0.09486964273556645,0.0,52.76,5.963312500000001,0.898450679191505,10,5.276
대출 사기형,97.mp3,167.8570625,0.13165574,0.10729817584230843,0.0,135.8310625,32.02600000000001,0.8092067171734284,39,3.4828477564102562
대출 사기형,98.mp3,177.4005,0.18696167,0.10840055127164502,1.374009656117091e-05,164.628,12.772500000000008,0.9280018940194644,27,6.097333333333332
대출 사기형,99.mp3,228.972,0.105756,0.12141233372781582,0.0,213.626,15.346000000000004,0.9329787048198033,29,7.366413793103448
바로 이 목소리,1.wav,186.9670625,0.06438839,0.12324384212412288,0.0,167.192,19.77506249999999,0.8942323731486128,18,9.288444444444444
바로 이 목소리,10.wav,168.5304375,0.10755949,0.12729057397474844,0.0,153.328,15.202437500000002,0.9097941136003993,20,7.6664
바로 이 목소리,11.wav,167.0908125,0.116201,0.1000893343367005,3.5160520869452356e-05,140.984,26.10681249999999,0.8437567445547014,34,4.146588235294118
바로 이 목소리,12.wav,239.39775,0.07023166,0.111493104283614,0.0,207.536,31.86175,0.8669087324337844,36,5.764888888888889
바로 이 목소리,13.wav,178.3060625,0.03356844,0.11889959472568634,0.0,120.22,58.0860625,0.6742339453544941,41,2.9321951219512195
바로 이 목소리,14.wav,164.81525,0.044313427,0.08811708663973015,0.0,113.848,50.96724999999999,0.6907613221470708,34,3.348470588235294
바로 이 목소리,15.wav,163.189875,0.014757792,0.0958963311887255,0.0,124.284,38.905874999999995,0.7615913671114707,25,4.971360000000001
바로 이 목소리,16.wav,182.3695625,0.029818228,0.08831568667763158,0.0,145.936,36.433562499999994,0.8002212540264223,20,7.2968
바로 이 목소리,17.wav,164.60625,0.027681256,0.10508165611634915,0.0,128.848,35.758249999999975,0.7827649314652392,20,6.442400000000001
바로 이 목소리,18.wav,179.86175,0.033425942,0.12063309256026508,0.0,119.744,60.11775,0.665755781871354,40,2.9936
바로 이 목소리,19.wav,177.1218125,0.025440898,0.11664241724620665,0.0,138.364,38.7578125,0.7811799012614553,25,5.53456
바로 이 목소리,2.wav,216.897625,0.1408485,0.0941647401441953,0.0,189.036,27.861625000000004,0.8715448129042446,53,3.5667169811320756
바로 이 목소리,20.wav,143.151,0.040314484,0.12396548547859856,0.0,99.544,43.60700000000001,0.6953776082598095,26,3.8286153846153845
